Coding,Provinsi,Kota / Kabupaten,Kecamatan,Kelurahan,Kode POS,Status Cabang,ZONA,CABANG,WILAYAH GROUPING,Gate Inbound,Wilayah Delivery,Jadwal Delivery
KOE20727,Nusa Tenggara Timur (NTT),Timor Tengah Selatan ,Mollo Barat,Salbait,85561,MITRA,D,SOE,TIMOR,Gate KOE,Cabang Soe,1 Minggu 2X
KOE20708,Nusa Tenggara Timur (NTT),Timor Tengah Selatan ,Mollo Selatan,Biloto,85561,MITRA,D,SOE,TIMOR,Gate KOE,Cabang Soe,1 Minggu 2X
KOE20708,Nusa Tenggara Timur (NTT),Timor Tengah Selatan ,Mollo Selatan,Bisene,85561,MITRA,D,SOE,TIMOR,Gate KOE,Cabang Soe,1 Minggu 2X
KOE20708,Nusa Tenggara Timur (NTT),Timor Tengah Selatan ,Mollo Selatan,Noinbila,85561,MITRA,D,SOE,TIMOR,Gate KOE,Cabang Soe,1 Minggu 2X
KOE20708,Nusa Tenggara Timur (NTT),Timor Tengah Selatan ,Mollo Selatan,Tuasene,85561,MITRA,D,SOE,TIMOR,Gate KOE,Cabang Soe,1 Minggu 2X
KOE20726,Nusa Tenggara Timur (NTT),Timor Tengah Selatan ,Mollo Tengah,Binaus,85561,MITRA,D,SOE,TIMOR,Gate KOE,Agen Kapan,1 Minggu 2X
KOE20726,Nusa Tenggara Timur (NTT),Timor Tengah Selatan ,Mollo Tengah,Kualeu,85561,MITRA,D,SOE,TIMOR,Gate KOE,Agen Kapan,1 Minggu 2X
KOE20726,Nusa Tenggara Timur (NTT),Timor Tengah Selatan ,Mollo Tengah,Neke Manifeto,85561,MITRA,D,SOE,TIMOR,Gate KOE,Agen Kapan,1 Minggu 2X
KOE20726,Nusa Tenggara Timur (NTT),Timor Tengah Selatan ,Mollo Tengah,Oel'ekam,85561,MITRA,D,SOE,TIMOR,Gate KOE,Agen Kapan,1 Minggu 2X
KOE20726,Nusa Tenggara Timur (NTT),Timor Tengah Selatan ,Mollo Tengah,Oelbubuk,85561,MITRA,D,SOE,TIMOR,Gate KOE,Agen Kapan,1 Minggu 2X
KOE20726,Nusa Tenggara Timur (NTT),Timor Tengah Selatan ,Mollo Tengah,Pika,85561,MITRA,D,SOE,TIMOR,Gate KOE,Agen Kapan,1 Minggu 2X
KOE20734,Nusa Tenggara Timur (NTT),Timor Tengah Selatan ,Noebeba,Eno Nabuasa,85562,MITRA,D,SOE,TIMOR,Gate KOE,Cabang Soe,1 Minggu 2X
KOE20734,Nusa Tenggara Timur (NTT),Timor Tengah Selatan ,Noebeba,Fatutnana,85562,MITRA,D,SOE,TIMOR,Gate KOE,Cabang Soe,1 Minggu 2X
KOE20734,Nusa Tenggara Timur (NTT),Timor Tengah Selatan ,Noebeba,Naip,85562,MITRA,D,SOE,TIMOR,Gate KOE,Cabang Soe,1 Minggu 2X
KOE20734,Nusa Tenggara Timur (NTT),Timor Tengah Selatan ,Noebeba,Oe Ekam (Oelekam),85562,MITRA,D,SOE,TIMOR,Gate KOE,Cabang Soe,1 Minggu 2X
KOE20734,Nusa Tenggara Timur (NTT),Timor Tengah Selatan ,Noebeba,Oebaki,85562,MITRA,D,SOE,TIMOR,Gate KOE,Cabang Soe,1 Minggu 2X
KOE20734,Nusa Tenggara Timur (NTT),Timor Tengah Selatan ,Noebeba,Oepliki,85562,MITRA,D,SOE,TIMOR,Gate KOE,Cabang Soe,1 Minggu 2X
KOE20734,Nusa Tenggara Timur (NTT),Timor Tengah Selatan ,Noebeba,Teas,85562,MITRA,D,SOE,TIMOR,Gate KOE,Cabang Soe,1 Minggu 2X
KOE20730,Nusa Tenggara Timur (NTT),Timor Tengah Selatan ,Tobu,Bestobe,85552,MITRA,D,SOE,TIMOR,Gate KOE,Agen Kapan,1 Minggu 2X
KOE20730,Nusa Tenggara Timur (NTT),Timor Tengah Selatan ,Tobu,Bonleu,85561,MITRA,D,SOE,TIMOR,Gate KOE,Agen Kapan,1 Minggu 2X
KOE20730,Nusa Tenggara Timur (NTT),Timor Tengah Selatan ,Tobu,Huetalan,85552,MITRA,D,SOE,TIMOR,Gate KOE,Agen Kapan,1 Minggu 2X
KOE20730,Nusa Tenggara Timur (NTT),Timor Tengah Selatan ,Tobu,Pubasu,85552,MITRA,D,SOE,TIMOR,Gate KOE,Agen Kapan,1 Minggu 2X
KOE20730,Nusa Tenggara Timur (NTT),Timor Tengah Selatan ,Tobu,Saubalan,85552,MITRA,D,SOE,TIMOR,Gate KOE,Agen Kapan,1 Minggu 2X
KOE20730,Nusa Tenggara Timur (NTT),Timor Tengah Selatan ,Tobu,Tobu,85552,MITRA,D,SOE,TIMOR,Gate KOE,Agen Kapan,1 Minggu 2X
KOE20730,Nusa Tenggara Timur (NTT),Timor Tengah Selatan ,Tobu,Tune,85561,MITRA,D,SOE,TIMOR,Gate KOE,Agen Kapan,1 Minggu 2X
KOE20730,Nusa Tenggara Timur (NTT),Timor Tengah Selatan ,Tobu,Tutem,85552,MITRA,D,SOE,TIMOR,Gate KOE,Agen Kapan,1 Minggu 2X
KOE21601,Nusa Tenggara Timur (NTT),Sumba Barat Daya ,Kodi,Ate Dalo,87261,KANTOR PERWAKILAN,D,TAMBOLAKA,SUMBA ,Gate KOE,Cabang Tambolaka,"SCHEDULE SENIN, RABU, JUMAT"
KOE21601,Nusa Tenggara Timur (NTT),Sumba Barat Daya ,Kodi,Bondo Kodi,87261,KANTOR PERWAKILAN,D,TAMBOLAKA,SUMBA ,Gate KOE,Cabang Tambolaka,"SCHEDULE SELASA, KAMIS, SABTU"
KOE21601,Nusa Tenggara Timur (NTT),Sumba Barat Daya ,Kodi,Hamonggo Lele,87261,KANTOR PERWAKILAN,D,TAMBOLAKA,SUMBA ,Gate KOE,Cabang Tambolaka,"SCHEDULE SELASA, KAMIS, SABTU"
KOE21601,Nusa Tenggara Timur (NTT),Sumba Barat Daya ,Kodi,Homba Rande,87261,KANTOR PERWAKILAN,D,TAMBOLAKA,SUMBA ,Gate KOE,Cabang Tambolaka,"SCHEDULE SELASA, KAMIS, SABTU"
KOE21601,Nusa Tenggara Timur (NTT),Sumba Barat Daya ,Kodi,Kapaka Madeta,87261,KANTOR PERWAKILAN,D,TAMBOLAKA,SUMBA ,Gate KOE,Cabang Tambolaka,"SCHEDULE SELASA, KAMIS, SABTU"
KOE21601,Nusa Tenggara Timur (NTT),Sumba Barat Daya ,Kodi,Kawango Hari,87261,KANTOR PERWAKILAN,D,TAMBOLAKA,SUMBA ,Gate KOE,Cabang Tambolaka,"SCHEDULE SELASA, KAMIS, SABTU"
KOE21601,Nusa Tenggara Timur (NTT),Sumba Barat Daya ,Kodi,Koki,87261,KANTOR PERWAKILAN,D,TAMBOLAKA,SUMBA ,Gate KOE,Cabang Tambolaka,"SCHEDULE SELASA, KAMIS, SABTU"
KOE21601,Nusa Tenggara Timur (NTT),Sumba Barat Daya ,Kodi,Mali Iha,87261,KANTOR PERWAKILAN,D,TAMBOLAKA,SUMBA ,Gate KOE,Cabang Tambolaka,"SCHEDULE SELASA, KAMIS, SABTU"
KOE21601,Nusa Tenggara Timur (NTT),Sumba Barat Daya ,Kodi,Onggol,87261,KANTOR PERWAKILAN,D,TAMBOLAKA,SUMBA ,Gate KOE,Cabang Tambolaka,"SCHEDULE SELASA, KAMIS, SABTU"
KOE21601,Nusa Tenggara Timur (NTT),Sumba Barat Daya ,Kodi,Pero Batang,87261,KANTOR PERWAKILAN,D,TAMBOLAKA,SUMBA ,Gate KOE,Cabang Tambolaka,"SCHEDULE SELASA, KAMIS, SABTU"
KOE21601,Nusa Tenggara Timur (NTT),Sumba Barat Daya ,Kodi,Pero Konda,87261,KANTOR PERWAKILAN,D,TAMBOLAKA,SUMBA ,Gate KOE,Cabang Tambolaka,"SCHEDULE SELASA, KAMIS, SABTU"
KOE21601,Nusa Tenggara Timur (NTT),Sumba Barat Daya ,Kodi,Tanjung Karoso,87261,KANTOR PERWAKILAN,D,TAMBOLAKA,SUMBA ,Gate KOE,Cabang Tambolaka,"SCHEDULE SELASA, KAMIS, SABTU"
KOE21601,Nusa Tenggara Timur (NTT),Sumba Barat Daya ,Kodi,Watu Wona,87261,KANTOR PERWAKILAN,D,TAMBOLAKA,SUMBA ,Gate KOE,Cabang Tambolaka,"SCHEDULE SELASA, KAMIS, SABTU"
KOE21601,Nusa Tenggara Timur (NTT),Sumba Barat Daya ,Kodi,Wura Homba,87261,KANTOR PERWAKILAN,D,TAMBOLAKA,SUMBA ,Gate KOE,Cabang Tambolaka,"SCHEDULE SELASA, KAMIS, SABTU"
KOE21609,Nusa Tenggara Timur (NTT),Sumba Barat Daya ,Kodi Balaghar,Kahale,87262,KANTOR PERWAKILAN,D,TAMBOLAKA,SUMBA ,Gate KOE,Cabang Tambolaka,"SCHEDULE SELASA, KAMIS, SABTU"
KOE21609,Nusa Tenggara Timur (NTT),Sumba Barat Daya ,Kodi Balaghar,Panenggo Ede,87262,KANTOR PERWAKILAN,D,TAMBOLAKA,SUMBA ,Gate KOE,Cabang Tambolaka,"SCHEDULE SELASA, KAMIS, SABTU"
KOE21609,Nusa Tenggara Timur (NTT),Sumba Barat Daya ,Kodi Balaghar,Waiha,87262,KANTOR PERWAKILAN,D,TAMBOLAKA,SUMBA ,Gate KOE,Cabang Tambolaka,"SCHEDULE SELASA, KAMIS, SABTU"
KOE21609,Nusa Tenggara Timur (NTT),Sumba Barat Daya ,Kodi Balaghar,Waikarara,87262,KANTOR PERWAKILAN,D,TAMBOLAKA,SUMBA ,Gate KOE,Cabang Tambolaka,"SCHEDULE SELASA, KAMIS, SABTU"
KOE21609,Nusa Tenggara Timur (NTT),Sumba Barat Daya ,Kodi Balaghar,Wailangira,87262,KANTOR PERWAKILAN,D,TAMBOLAKA,SUMBA ,Gate KOE,Cabang Tambolaka,"SCHEDULE SELASA, KAMIS, SABTU"
KOE21609,Nusa Tenggara Timur (NTT),Sumba Barat Daya ,Kodi Balaghar,Wainyapu,87262,KANTOR PERWAKILAN,D,TAMBOLAKA,SUMBA ,Gate KOE,Cabang Tambolaka,"SCHEDULE SELASA, KAMIS, SABTU"
KOE21604,Nusa Tenggara Timur (NTT),Sumba Barat Daya ,Kodi Bangedo,Ana Gogka,87262,KANTOR PERWAKILAN,D,TAMBOLAKA,SUMBA ,Gate KOE,Cabang Tambolaka,"SCHEDULE SELASA, KAMIS, SABTU"
KOE21604,Nusa Tenggara Timur (NTT),Sumba Barat Daya ,Kodi Bangedo,Delu Depa,87262,KANTOR PERWAKILAN,D,TAMBOLAKA,SUMBA ,Gate KOE,Cabang Tambolaka,"SCHEDULE SELASA, KAMIS, SABTU"
KOE21604,Nusa Tenggara Timur (NTT),Sumba Barat Daya ,Kodi Bangedo,Dinjo,87262,KANTOR PERWAKILAN,D,TAMBOLAKA,SUMBA ,Gate KOE,Cabang Tambolaka,"SCHEDULE SELASA, KAMIS, SABTU"
KOE21604,Nusa Tenggara Timur (NTT),Sumba Barat Daya ,Kodi Bangedo,Karang Indah,87262,KANTOR PERWAKILAN,D,TAMBOLAKA,SUMBA ,Gate KOE,Cabang Tambolaka,"SCHEDULE SELASA, KAMIS, SABTU"
KOE21604,Nusa Tenggara Timur (NTT),Sumba Barat Daya ,Kodi Bangedo,Lete Loko,87262,KANTOR PERWAKILAN,D,TAMBOLAKA,SUMBA ,Gate KOE,Cabang Tambolaka,"SCHEDULE SELASA, KAMIS, SABTU"
KOE21604,Nusa Tenggara Timur (NTT),Sumba Barat Daya ,Kodi Bangedo,Manu Toghi,87262,KANTOR PERWAKILAN,D,TAMBOLAKA,SUMBA ,Gate KOE,Cabang Tambolaka,"SCHEDULE SELASA, KAMIS, SABTU"
KOE21604,Nusa Tenggara Timur (NTT),Sumba Barat Daya ,Kodi Bangedo,Mata Kapore,87262,KANTOR PERWAKILAN,D,TAMBOLAKA,SUMBA ,Gate KOE,Cabang Tambolaka,"SCHEDULE SELASA, KAMIS, SABTU"
KOE21604,Nusa Tenggara Timur (NTT),Sumba Barat Daya ,Kodi Bangedo,Mere Kehe,87262,KANTOR PERWAKILAN,D,TAMBOLAKA,SUMBA ,Gate KOE,Cabang Tambolaka,"SCHEDULE SELASA, KAMIS, SABTU"
KOE21604,Nusa Tenggara Timur (NTT),Sumba Barat Daya ,Kodi Bangedo,Rada Loko,87262,KANTOR PERWAKILAN,D,TAMBOLAKA,SUMBA ,Gate KOE,Cabang Tambolaka,"SCHEDULE SELASA, KAMIS, SABTU"
KOE21604,Nusa Tenggara Timur (NTT),Sumba Barat Daya ,Kodi Bangedo,Rada Malando,87262,KANTOR PERWAKILAN,D,TAMBOLAKA,SUMBA ,Gate KOE,Cabang Tambolaka,"SCHEDULE SELASA, KAMIS, SABTU"
KOE21604,Nusa Tenggara Timur (NTT),Sumba Barat Daya ,Kodi Bangedo,Tana Mete,87262,KANTOR PERWAKILAN,D,TAMBOLAKA,SUMBA ,Gate KOE,Cabang Tambolaka,"SCHEDULE SELASA, KAMIS, SABTU"
KOE21604,Nusa Tenggara Timur (NTT),Sumba Barat Daya ,Kodi Bangedo,Umbu Ngedo,87262,KANTOR PERWAKILAN,D,TAMBOLAKA,SUMBA ,Gate KOE,Cabang Tambolaka,"SCHEDULE SELASA, KAMIS, SABTU"
KOE21604,Nusa Tenggara Timur (NTT),Sumba Barat Daya ,Kodi Bangedo,Waikadada,87262,KANTOR PERWAKILAN,D,TAMBOLAKA,SUMBA ,Gate KOE,Cabang Tambolaka,"SCHEDULE SELASA, KAMIS, SABTU"
KOE21604,Nusa Tenggara Timur (NTT),Sumba Barat Daya ,Kodi Bangedo,Waikaninyo,87262,KANTOR PERWAKILAN,D,TAMBOLAKA,SUMBA ,Gate KOE,Cabang Tambolaka,"SCHEDULE SELASA, KAMIS, SABTU"
KOE21604,Nusa Tenggara Timur (NTT),Sumba Barat Daya ,Kodi Bangedo,Waimahaka,87262,KANTOR PERWAKILAN,D,TAMBOLAKA,SUMBA ,Gate KOE,Cabang Tambolaka,"SCHEDULE SELASA, KAMIS, SABTU"
KOE21604,Nusa Tenggara Timur (NTT),Sumba Barat Daya ,Kodi Bangedo,Waimaringi,87262,KANTOR PERWAKILAN,D,TAMBOLAKA,SUMBA ,Gate KOE,Cabang Tambolaka,"SCHEDULE SELASA, KAMIS, SABTU"
KOE21604,Nusa Tenggara Timur (NTT),Sumba Barat Daya ,Kodi Bangedo,Waipaddi,87262,KANTOR PERWAKILAN,D,TAMBOLAKA,SUMBA ,Gate KOE,Cabang Tambolaka,"SCHEDULE SELASA, KAMIS, SABTU"
KOE21604,Nusa Tenggara Timur (NTT),Sumba Barat Daya ,Kodi Bangedo,Walla Ndimu,87262,KANTOR PERWAKILAN,D,TAMBOLAKA,SUMBA ,Gate KOE,Cabang Tambolaka,"SCHEDULE SELASA, KAMIS, SABTU"
KOE21605,Nusa Tenggara Timur (NTT),Sumba Barat Daya ,Kodi Utara,Bila Cenge,87261,KANTOR PERWAKILAN,D,TAMBOLAKA,SUMBA ,Gate KOE,Cabang Tambolaka,"SCHEDULE SELASA, KAMIS, SABTU"
KOE21605,Nusa Tenggara Timur (NTT),Sumba Barat Daya ,Kodi Utara,Bukambero,87261,KANTOR PERWAKILAN,D,TAMBOLAKA,SUMBA ,Gate KOE,Cabang Tambolaka,"SCHEDULE SELASA, KAMIS, SABTU"
KOE21605,Nusa Tenggara Timur (NTT),Sumba Barat Daya ,Kodi Utara,Hameli Ate,87261,KANTOR PERWAKILAN,D,TAMBOLAKA,SUMBA ,Gate KOE,Cabang Tambolaka,"SCHEDULE SELASA, KAMIS, SABTU"
KOE21605,Nusa Tenggara Timur (NTT),Sumba Barat Daya ,Kodi Utara,Hoha Wungo,87261,KANTOR PERWAKILAN,D,TAMBOLAKA,SUMBA ,Gate KOE,Cabang Tambolaka,"SCHEDULE SELASA, KAMIS, SABTU"
KOE21605,Nusa Tenggara Timur (NTT),Sumba Barat Daya ,Kodi Utara,Homba Karipit,87261,KANTOR PERWAKILAN,D,TAMBOLAKA,SUMBA ,Gate KOE,Cabang Tambolaka,"SCHEDULE SELASA, KAMIS, SABTU"
KOE21605,Nusa Tenggara Timur (NTT),Sumba Barat Daya ,Kodi Utara,Homba Pare,87261,KANTOR PERWAKILAN,D,TAMBOLAKA,SUMBA ,Gate KOE,Cabang Tambolaka,"SCHEDULE SELASA, KAMIS, SABTU"
KOE21605,Nusa Tenggara Timur (NTT),Sumba Barat Daya ,Kodi Utara,Kadaghu Tana,87261,KANTOR PERWAKILAN,D,TAMBOLAKA,SUMBA ,Gate KOE,Cabang Tambolaka,"SCHEDULE SELASA, KAMIS, SABTU"
KOE21605,Nusa Tenggara Timur (NTT),Sumba Barat Daya ,Kodi Utara,Kadu Eta,87261,KANTOR PERWAKILAN,D,TAMBOLAKA,SUMBA ,Gate KOE,Cabang Tambolaka,"SCHEDULE SELASA, KAMIS, SABTU"
KOE21605,Nusa Tenggara Timur (NTT),Sumba Barat Daya ,Kodi Utara,Kalena Rongo,87261,KANTOR PERWAKILAN,D,TAMBOLAKA,SUMBA ,Gate KOE,Cabang Tambolaka,"SCHEDULE SELASA, KAMIS, SABTU"
KOE21605,Nusa Tenggara Timur (NTT),Sumba Barat Daya ,Kodi Utara,Kandu Wela,87261,KANTOR PERWAKILAN,D,TAMBOLAKA,SUMBA ,Gate KOE,Cabang Tambolaka,"SCHEDULE SELASA, KAMIS, SABTU"
KOE21605,Nusa Tenggara Timur (NTT),Sumba Barat Daya ,Kodi Utara,Kori,87261,KANTOR PERWAKILAN,D,TAMBOLAKA,SUMBA ,Gate KOE,Cabang Tambolaka,"SCHEDULE SELASA, KAMIS, SABTU"
KOE21605,Nusa Tenggara Timur (NTT),Sumba Barat Daya ,Kodi Utara,Magho Linyo,87261,KANTOR PERWAKILAN,D,TAMBOLAKA,SUMBA ,Gate KOE,Cabang Tambolaka,"SCHEDULE SELASA, KAMIS, SABTU"
