KOLOM DUMMY,DEST_KCU,DEST_REGION,SERVICE,ORIGIN_CODE,DEST_CODE,SLA_LDR,SLA_BREACH,SLA Return
JTRBDJ10200KOE21508,KOE,JTBNN,JTR,BDJ10200,KOE21508,,40,99
JTRBDJ10300KOE21508,KOE,JTBNN,JTR,BDJ10300,KOE21508,,40,99
JTRBDJ10302KOE21508,KOE,JTBNN,JTR,BDJ10302,KOE21508,,40,99
JTRBDJ10400KOE21508,KOE,JTBNN,JTR,BDJ10400,KOE21508,,40,99
JTRBDJ10404KOE21508,KOE,JTBNN,JTR,BDJ10404,KOE21508,,40,99
JTRBDJ10500KOE21508,KOE,JTBNN,JTR,BDJ10500,KOE21508,,40,99
JTRBDJ20100KOE21508,KOE,JTBNN,JTR,BDJ20100,KOE21508,,40,99
JTRBDJ20200KOE21508,KOE,JTBNN,JTR,BDJ20200,KOE21508,,40,99
JTRBDJ20202KOE21508,KOE,JTBNN,JTR,BDJ20202,KOE21508,,40,99
JTRBDJ20300KOE21508,KOE,JTBNN,JTR,BDJ20300,KOE21508,,40,99
JTRBDJ20400KOE21508,KOE,JTBNN,JTR,BDJ20400,KOE21508,,40,99
JTRBDJ20402KOE21508,KOE,JTBNN,JTR,BDJ20402,KOE21508,,40,99
JTRBDJ20500KOE21508,KOE,JTBNN,JTR,BDJ20500,KOE21508,,40,99
JTRBDJ20502KOE21508,KOE,JTBNN,JTR,BDJ20502,KOE21508,,40,99
JTRBDJ20700KOE21508,KOE,JTBNN,JTR,BDJ20700,KOE21508,,40,99
JTRBDJ20800KOE21508,KOE,JTBNN,JTR,BDJ20800,KOE21508,,40,99
JTRBDJ20803KOE21508,KOE,JTBNN,JTR,BDJ20803,KOE21508,,40,99
JTRBDJ20900KOE21508,KOE,JTBNN,JTR,BDJ20900,KOE21508,,40,99
JTRBDJ21100KOE21508,KOE,JTBNN,JTR,BDJ21100,KOE21508,,40,99
JTRBDJ21200KOE21508,KOE,JTBNN,JTR,BDJ21200,KOE21508,,40,99
JTRBDJ21301KOE21508,KOE,JTBNN,JTR,BDJ21301,KOE21508,,40,99
JTRBDJ21303KOE21508,KOE,JTBNN,JTR,BDJ21303,KOE21508,,40,99
JTRBDJ21304KOE21508,KOE,JTBNN,JTR,BDJ21304,KOE21508,,40,99
JTRBPN10014KOE21508,KOE,JTBNN,JTR,BPN10014,KOE21508,,40,99
JTRBPN20100KOE21508,KOE,JTBNN,JTR,BPN20100,KOE21508,,40,99
JTRBPN20101KOE21508,KOE,JTBNN,JTR,BPN20101,KOE21508,,40,99
JTRBPN20200KOE21508,KOE,JTBNN,JTR,BPN20200,KOE21508,,40,99
JTRBPN20300KOE21508,KOE,JTBNN,JTR,BPN20300,KOE21508,,40,99
JTRBTH10300KOE21508,KOE,JTBNN,JTR,BTH10300,KOE21508,,40,99
JTRBTH10306KOE21508,KOE,JTBNN,JTR,BTH10306,KOE21508,,40,99
JTRBTH10403KOE21508,KOE,JTBNN,JTR,BTH10403,KOE21508,,40,99
JTRBTH10400KOE21508,KOE,JTBNN,JTR,BTH10400,KOE21508,,40,99
JTRBTH10200KOE21508,KOE,JTBNN,JTR,BTH10200,KOE21508,,40,99
JTRBTH10204KOE21508,KOE,JTBNN,JTR,BTH10204,KOE21508,,40,99
JTRPGK10200KOE21508,KOE,JTBNN,JTR,PGK10200,KOE21508,,40,99
JTRPGK10201KOE21508,KOE,JTBNN,JTR,PGK10201,KOE21508,,40,99
JTRPGK10206KOE21508,KOE,JTBNN,JTR,PGK10206,KOE21508,,40,99
JTRPGK10402KOE21508,KOE,JTBNN,JTR,PGK10402,KOE21508,,40,99
JTRPGK10401KOE21508,KOE,JTBNN,JTR,PGK10401,KOE21508,,40,99
JTRPGK10400KOE21508,KOE,JTBNN,JTR,PGK10400,KOE21508,,40,99
JTRPGK10405KOE21508,KOE,JTBNN,JTR,PGK10405,KOE21508,,40,99
JTRPGK10505KOE21508,KOE,JTBNN,JTR,PGK10505,KOE21508,,40,99
JTRPGK10504KOE21508,KOE,JTBNN,JTR,PGK10504,KOE21508,,40,99
JTRPGK10502KOE21508,KOE,JTBNN,JTR,PGK10502,KOE21508,,40,99
JTRPGK10500KOE21508,KOE,JTBNN,JTR,PGK10500,KOE21508,,40,99
JTRPGK10300KOE21508,KOE,JTBNN,JTR,PGK10300,KOE21508,,40,99
JTRPGK10301KOE21508,KOE,JTBNN,JTR,PGK10301,KOE21508,,40,99
JTRPGK10302KOE21508,KOE,JTBNN,JTR,PGK10302,KOE21508,,40,99
JTRPGK10304KOE21508,KOE,JTBNN,JTR,PGK10304,KOE21508,,40,99
JTRPGK10305KOE21508,KOE,JTBNN,JTR,PGK10305,KOE21508,,40,99
JTRPLW20103KOE21508,KOE,JTBNN,JTR,PLW20103,KOE21508,,40,99
JTRPLW20100KOE21508,KOE,JTBNN,JTR,PLW20100,KOE21508,,40,99
JTRPLW20117KOE21508,KOE,JTBNN,JTR,PLW20117,KOE21508,,40,99
JTRPLW20900KOE21508,KOE,JTBNN,JTR,PLW20900,KOE21508,,40,99
JTRPLW20800KOE21508,KOE,JTBNN,JTR,PLW20800,KOE21508,,40,99
JTRPLW20709KOE21508,KOE,JTBNN,JTR,PLW20709,KOE21508,,40,99
JTRPLW20700KOE21508,KOE,JTBNN,JTR,PLW20700,KOE21508,,40,99
JTRPLW20600KOE21508,KOE,JTBNN,JTR,PLW20600,KOE21508,,40,99
JTRPLW20500KOE21508,KOE,JTBNN,JTR,PLW20500,KOE21508,,40,99
JTRPLW20300KOE21508,KOE,JTBNN,JTR,PLW20300,KOE21508,,40,99
JTRPLW20212KOE21508,KOE,JTBNN,JTR,PLW20212,KOE21508,,40,99
JTRPLW20200KOE21508,KOE,JTBNN,JTR,PLW20200,KOE21508,,40,99
JTRMDC21500KOE21508,KOE,JTBNN,JTR,MDC21500,KOE21508,,40,99
JTRMDC21100KOE21508,KOE,JTBNN,JTR,MDC21100,KOE21508,,40,99
JTRMDC21000KOE21508,KOE,JTBNN,JTR,MDC21000,KOE21508,,40,99
JTRMDC20900KOE21508,KOE,JTBNN,JTR,MDC20900,KOE21508,,40,99
JTRMDC20800KOE21508,KOE,JTBNN,JTR,MDC20800,KOE21508,,40,99
JTRMDC20700KOE21508,KOE,JTBNN,JTR,MDC20700,KOE21508,,40,99
JTRMDC20300KOE21508,KOE,JTBNN,JTR,MDC20300,KOE21508,,40,99
JTRMDC20200KOE21508,KOE,JTBNN,JTR,MDC20200,KOE21508,,40,99
JTRMDC20100KOE21508,KOE,JTBNN,JTR,MDC20100,KOE21508,,40,99
JTRUPG23500KOE21508,KOE,JTBNN,JTR,UPG23500,KOE21508,,40,99
JTRUPG23400KOE21508,KOE,JTBNN,JTR,UPG23400,KOE21508,,40,99
JTRUPG23300KOE21508,KOE,JTBNN,JTR,UPG23300,KOE21508,,40,99
JTRUPG23204KOE21508,KOE,JTBNN,JTR,UPG23204,KOE21508,,40,99
JTRUPG23203KOE21508,KOE,JTBNN,JTR,UPG23203,KOE21508,,40,99
JTRUPG23200KOE21508,KOE,JTBNN,JTR,UPG23200,KOE21508,,40,99
JTRUPG23112KOE21508,KOE,JTBNN,JTR,UPG23112,KOE21508,,40,99
JTRUPG23100KOE21508,KOE,JTBNN,JTR,UPG23100,KOE21508,,40,99
JTRUPG22300KOE21508,KOE,JTBNN,JTR,UPG22300,KOE21508,,40,99
JTRUPG22100KOE21508,KOE,JTBNN,JTR,UPG22100,KOE21508,,40,99
JTRUPG22000KOE21508,KOE,JTBNN,JTR,UPG22000,KOE21508,,40,99
JTRUPG21900KOE21508,KOE,JTBNN,JTR,UPG21900,KOE21508,,40,99
JTRUPG21811KOE21508,KOE,JTBNN,JTR,UPG21811,KOE21508,,40,99
JTRUPG21800KOE21508,KOE,JTBNN,JTR,UPG21800,KOE21508,,40,99
JTRUPG21700KOE21508,KOE,JTBNN,JTR,UPG21700,KOE21508,,40,99
JTRUPG21600KOE21508,KOE,JTBNN,JTR,UPG21600,KOE21508,,40,99
JTRUPG21500KOE21508,KOE,JTBNN,JTR,UPG21500,KOE21508,,40,99
JTRUPG21400KOE21508,KOE,JTBNN,JTR,UPG21400,KOE21508,,40,99
JTRUPG21300KOE21508,KOE,JTBNN,JTR,UPG21300,KOE21508,,40,99
JTRUPG21208KOE21508,KOE,JTBNN,JTR,UPG21208,KOE21508,,40,99
JTRUPG21200KOE21508,KOE,JTBNN,JTR,UPG21200,KOE21508,,40,99
JTRUPG21100KOE21508,KOE,JTBNN,JTR,UPG21100,KOE21508,,40,99
JTRUPG21000KOE21508,KOE,JTBNN,JTR,UPG21000,KOE21508,,40,99
JTRUPG20900KOE21508,KOE,JTBNN,JTR,UPG20900,KOE21508,,40,99
JTRUPG20800KOE21508,KOE,JTBNN,JTR,UPG20800,KOE21508,,40,99
JTRUPG20715KOE21508,KOE,JTBNN,JTR,UPG20715,KOE21508,,40,99
JTRUPG20700KOE21508,KOE,JTBNN,JTR,UPG20700,KOE21508,,40,99
JTRUPG20605KOE21508,KOE,JTBNN,JTR,UPG20605,KOE21508,,40,99
JTRUPG20600KOE21508,KOE,JTBNN,JTR,UPG20600,KOE21508,,40,99
JTRUPG20500KOE21508,KOE,JTBNN,JTR,UPG20500,KOE21508,,40,99
JTRUPG20400KOE21508,KOE,JTBNN,JTR,UPG20400,KOE21508,,40,99
JTRUPG20300KOE21508,KOE,JTBNN,JTR,UPG20300,KOE21508,,40,99
JTRUPG20200KOE21508,KOE,JTBNN,JTR,UPG20200,KOE21508,,40,99
JTRUPG20100KOE21508,KOE,JTBNN,JTR,UPG20100,KOE21508,,40,99
JTRPLW21000KOE21508,KOE,JTBNN,JTR,PLW21000,KOE21508,,40,99
JTRTRK20200KOE21508,KOE,JTBNN,JTR,TRK20200,KOE21508,,40,99
JTRTRK20400KOE21508,KOE,JTBNN,JTR,TRK20400,KOE21508,,40,99
JTRSMD10000KOE21508,KOE,JTBNN,JTR,SMD10000,KOE21508,,40,99
JTRTRK20100KOE21508,KOE,JTBNN,JTR,TRK20100,KOE21508,,40,99
JTRTRK20105KOE21508,KOE,JTBNN,JTR,TRK20105,KOE21508,,40,99
JTRTRK20300KOE21508,KOE,JTBNN,JTR,TRK20300,KOE21508,,40,99
JTRTRK20301KOE21508,KOE,JTBNN,JTR,TRK20301,KOE21508,,40,99
JTRTRK20304KOE21508,KOE,JTBNN,JTR,TRK20304,KOE21508,,40,99
JTRGTO20100KOE21507,KOE,JTBNN,JTR,GTO20100,KOE21507,,40,99
JTRGTO20200KOE21507,KOE,JTBNN,JTR,GTO20200,KOE21507,,40,99
JTRGTO20204KOE21507,KOE,JTBNN,JTR,GTO20204,KOE21507,,40,99
JTRGTO20302KOE21507,KOE,JTBNN,JTR,GTO20302,KOE21507,,40,99
JTRGTO20500KOE21507,KOE,JTBNN,JTR,GTO20500,KOE21507,,40,99
JTRGTO20504KOE21507,KOE,JTBNN,JTR,GTO20504,KOE21507,,40,99
JTRKDI20100KOE21507,KOE,JTBNN,JTR,KDI20100,KOE21507,,40,99
JTRKDI20200KOE21507,KOE,JTBNN,JTR,KDI20200,KOE21507,,40,99
JTRKDI20209KOE21507,KOE,JTBNN,JTR,KDI20209,KOE21507,,40,99
JTRKDI20300KOE21507,KOE,JTBNN,JTR,KDI20300,KOE21507,,40,99
JTRKDI20400KOE21507,KOE,JTBNN,JTR,KDI20400,KOE21507,,40,99
JTRKDI20500KOE21507,KOE,JTBNN,JTR,KDI20500,KOE21507,,40,99
JTRKDI20600KOE21507,KOE,JTBNN,JTR,KDI20600,KOE21507,,40,99
JTRKDI21104KOE21507,KOE,JTBNN,JTR,KDI21104,KOE21507,,40,99
JTRBDJ10100KOE21507,KOE,JTBNN,JTR,BDJ10100,KOE21507,,40,99
JTRBDJ10200KOE21507,KOE,JTBNN,JTR,BDJ10200,KOE21507,,40,99
JTRBDJ10300KOE21507,KOE,JTBNN,JTR,BDJ10300,KOE21507,,40,99
JTRBDJ10302KOE21507,KOE,JTBNN,JTR,BDJ10302,KOE21507,,40,99
JTRBDJ10400KOE21507,KOE,JTBNN,JTR,BDJ10400,KOE21507,,40,99
JTRBDJ10404KOE21507,KOE,JTBNN,JTR,BDJ10404,KOE21507,,40,99
JTRBDJ10500KOE21507,KOE,JTBNN,JTR,BDJ10500,KOE21507,,40,99
JTRBDJ20100KOE21507,KOE,JTBNN,JTR,BDJ20100,KOE21507,,40,99
JTRBDJ20200KOE21507,KOE,JTBNN,JTR,BDJ20200,KOE21507,,40,99
JTRBDJ20202KOE21507,KOE,JTBNN,JTR,BDJ20202,KOE21507,,40,99
JTRBDJ20300KOE21507,KOE,JTBNN,JTR,BDJ20300,KOE21507,,40,99
JTRBDJ20400KOE21507,KOE,JTBNN,JTR,BDJ20400,KOE21507,,40,99
JTRBDJ20402KOE21507,KOE,JTBNN,JTR,BDJ20402,KOE21507,,40,99
JTRBDJ20500KOE21507,KOE,JTBNN,JTR,BDJ20500,KOE21507,,40,99
JTRBDJ20502KOE21507,KOE,JTBNN,JTR,BDJ20502,KOE21507,,40,99
JTRBDJ20700KOE21507,KOE,JTBNN,JTR,BDJ20700,KOE21507,,40,99
JTRBDJ20800KOE21507,KOE,JTBNN,JTR,BDJ20800,KOE21507,,40,99
JTRBDJ20803KOE21507,KOE,JTBNN,JTR,BDJ20803,KOE21507,,40,99
JTRBDJ20900KOE21507,KOE,JTBNN,JTR,BDJ20900,KOE21507,,40,99
JTRBDJ21100KOE21507,KOE,JTBNN,JTR,BDJ21100,KOE21507,,40,99
JTRBDJ21200KOE21507,KOE,JTBNN,JTR,BDJ21200,KOE21507,,40,99
JTRBDJ21301KOE21507,KOE,JTBNN,JTR,BDJ21301,KOE21507,,40,99
JTRBDJ21303KOE21507,KOE,JTBNN,JTR,BDJ21303,KOE21507,,40,99
JTRBDJ21304KOE21507,KOE,JTBNN,JTR,BDJ21304,KOE21507,,40,99
JTRBPN10014KOE21507,KOE,JTBNN,JTR,BPN10014,KOE21507,,40,99
JTRBPN20100KOE21507,KOE,JTBNN,JTR,BPN20100,KOE21507,,40,99
JTRBPN20101KOE21507,KOE,JTBNN,JTR,BPN20101,KOE21507,,40,99
JTRBPN20200KOE21507,KOE,JTBNN,JTR,BPN20200,KOE21507,,40,99
JTRBPN20300KOE21507,KOE,JTBNN,JTR,BPN20300,KOE21507,,40,99
JTRBTH10300KOE21507,KOE,JTBNN,JTR,BTH10300,KOE21507,,40,99
JTRBTH10306KOE21507,KOE,JTBNN,JTR,BTH10306,KOE21507,,40,99
JTRBTH10403KOE21507,KOE,JTBNN,JTR,BTH10403,KOE21507,,40,99
JTRBTH10400KOE21507,KOE,JTBNN,JTR,BTH10400,KOE21507,,40,99
JTRBTH10200KOE21507,KOE,JTBNN,JTR,BTH10200,KOE21507,,40,99
JTRBTH10204KOE21507,KOE,JTBNN,JTR,BTH10204,KOE21507,,40,99
JTRPGK10200KOE21507,KOE,JTBNN,JTR,PGK10200,KOE21507,,40,99
JTRPGK10201KOE21507,KOE,JTBNN,JTR,PGK10201,KOE21507,,40,99
JTRPGK10206KOE21507,KOE,JTBNN,JTR,PGK10206,KOE21507,,40,99
JTRPGK10402KOE21507,KOE,JTBNN,JTR,PGK10402,KOE21507,,40,99
JTRPGK10401KOE21507,KOE,JTBNN,JTR,PGK10401,KOE21507,,40,99
JTRPGK10400KOE21507,KOE,JTBNN,JTR,PGK10400,KOE21507,,40,99
JTRPGK10405KOE21507,KOE,JTBNN,JTR,PGK10405,KOE21507,,40,99
JTRPGK10505KOE21507,KOE,JTBNN,JTR,PGK10505,KOE21507,,40,99
JTRPGK10504KOE21507,KOE,JTBNN,JTR,PGK10504,KOE21507,,40,99
JTRPGK10502KOE21507,KOE,JTBNN,JTR,PGK10502,KOE21507,,40,99
JTRPGK10500KOE21507,KOE,JTBNN,JTR,PGK10500,KOE21507,,40,99
JTRPGK10300KOE21507,KOE,JTBNN,JTR,PGK10300,KOE21507,,40,99
JTRPGK10301KOE21507,KOE,JTBNN,JTR,PGK10301,KOE21507,,40,99
JTRPGK10302KOE21507,KOE,JTBNN,JTR,PGK10302,KOE21507,,40,99
JTRPGK10304KOE21507,KOE,JTBNN,JTR,PGK10304,KOE21507,,40,99
JTRPGK10305KOE21507,KOE,JTBNN,JTR,PGK10305,KOE21507,,40,99
JTRPLW20103KOE21507,KOE,JTBNN,JTR,PLW20103,KOE21507,,40,99
JTRPLW20100KOE21507,KOE,JTBNN,JTR,PLW20100,KOE21507,,40,99
JTRPLW20117KOE21507,KOE,JTBNN,JTR,PLW20117,KOE21507,,40,99
JTRPLW20900KOE21507,KOE,JTBNN,JTR,PLW20900,KOE21507,,40,99
JTRPLW20800KOE21507,KOE,JTBNN,JTR,PLW20800,KOE21507,,40,99
JTRPLW20709KOE21507,KOE,JTBNN,JTR,PLW20709,KOE21507,,40,99
JTRPLW20700KOE21507,KOE,JTBNN,JTR,PLW20700,KOE21507,,40,99
JTRPLW20600KOE21507,KOE,JTBNN,JTR,PLW20600,KOE21507,,40,99
JTRPLW20500KOE21507,KOE,JTBNN,JTR,PLW20500,KOE21507,,40,99
JTRPLW20300KOE21507,KOE,JTBNN,JTR,PLW20300,KOE21507,,40,99
JTRPLW20212KOE21507,KOE,JTBNN,JTR,PLW20212,KOE21507,,40,99
JTRPLW20200KOE21507,KOE,JTBNN,JTR,PLW20200,KOE21507,,40,99
JTRMDC21500KOE21507,KOE,JTBNN,JTR,MDC21500,KOE21507,,40,99
JTRMDC21100KOE21507,KOE,JTBNN,JTR,MDC21100,KOE21507,,40,99
JTRMDC21000KOE21507,KOE,JTBNN,JTR,MDC21000,KOE21507,,40,99
JTRMDC20900KOE21507,KOE,JTBNN,JTR,MDC20900,KOE21507,,40,99
JTRMDC20800KOE21507,KOE,JTBNN,JTR,MDC20800,KOE21507,,40,99
JTRMDC20700KOE21507,KOE,JTBNN,JTR,MDC20700,KOE21507,,40,99
JTRMDC20300KOE21507,KOE,JTBNN,JTR,MDC20300,KOE21507,,40,99
JTRMDC20200KOE21507,KOE,JTBNN,JTR,MDC20200,KOE21507,,40,99
JTRMDC20100KOE21507,KOE,JTBNN,JTR,MDC20100,KOE21507,,40,99
JTRUPG23500KOE21507,KOE,JTBNN,JTR,UPG23500,KOE21507,,40,99
JTRUPG23400KOE21507,KOE,JTBNN,JTR,UPG23400,KOE21507,,40,99
JTRUPG23300KOE21507,KOE,JTBNN,JTR,UPG23300,KOE21507,,40,99
JTRUPG23204KOE21507,KOE,JTBNN,JTR,UPG23204,KOE21507,,40,99
JTRUPG23203KOE21507,KOE,JTBNN,JTR,UPG23203,KOE21507,,40,99
JTRUPG23200KOE21507,KOE,JTBNN,JTR,UPG23200,KOE21507,,40,99
JTRUPG23112KOE21507,KOE,JTBNN,JTR,UPG23112,KOE21507,,40,99
JTRUPG23100KOE21507,KOE,JTBNN,JTR,UPG23100,KOE21507,,40,99
JTRUPG22300KOE21507,KOE,JTBNN,JTR,UPG22300,KOE21507,,40,99
JTRUPG22100KOE21507,KOE,JTBNN,JTR,UPG22100,KOE21507,,40,99
JTRUPG22000KOE21507,KOE,JTBNN,JTR,UPG22000,KOE21507,,40,99
JTRUPG21900KOE21507,KOE,JTBNN,JTR,UPG21900,KOE21507,,40,99
JTRUPG21811KOE21507,KOE,JTBNN,JTR,UPG21811,KOE21507,,40,99
JTRUPG21800KOE21507,KOE,JTBNN,JTR,UPG21800,KOE21507,,40,99
JTRUPG21700KOE21507,KOE,JTBNN,JTR,UPG21700,KOE21507,,40,99
JTRUPG21600KOE21507,KOE,JTBNN,JTR,UPG21600,KOE21507,,40,99
JTRUPG21500KOE21507,KOE,JTBNN,JTR,UPG21500,KOE21507,,40,99
JTRUPG21400KOE21507,KOE,JTBNN,JTR,UPG21400,KOE21507,,40,99
JTRUPG21300KOE21507,KOE,JTBNN,JTR,UPG21300,KOE21507,,40,99
JTRUPG21208KOE21507,KOE,JTBNN,JTR,UPG21208,KOE21507,,40,99
JTRUPG21200KOE21507,KOE,JTBNN,JTR,UPG21200,KOE21507,,40,99
JTRUPG21100KOE21507,KOE,JTBNN,JTR,UPG21100,KOE21507,,40,99
JTRUPG21000KOE21507,KOE,JTBNN,JTR,UPG21000,KOE21507,,40,99
JTRUPG20900KOE21507,KOE,JTBNN,JTR,UPG20900,KOE21507,,40,99
JTRUPG20800KOE21507,KOE,JTBNN,JTR,UPG20800,KOE21507,,40,99
JTRUPG20715KOE21507,KOE,JTBNN,JTR,UPG20715,KOE21507,,40,99
JTRUPG20700KOE21507,KOE,JTBNN,JTR,UPG20700,KOE21507,,40,99
JTRUPG20605KOE21507,KOE,JTBNN,JTR,UPG20605,KOE21507,,40,99
JTRUPG20600KOE21507,KOE,JTBNN,JTR,UPG20600,KOE21507,,40,99
JTRUPG20500KOE21507,KOE,JTBNN,JTR,UPG20500,KOE21507,,40,99
JTRUPG20400KOE21507,KOE,JTBNN,JTR,UPG20400,KOE21507,,40,99
JTRUPG20300KOE21507,KOE,JTBNN,JTR,UPG20300,KOE21507,,40,99
JTRUPG20200KOE21507,KOE,JTBNN,JTR,UPG20200,KOE21507,,40,99
